1,9,9604,4,1,625,0,0
1,49,2500,361,0,961,0,0
4,0,7921,625,0,1936,0,0
0,0,3481,100,1,1296,0,0
0,36,5184,0,0,169,0,0
4,16,5929,36,0,441,0,0
0,64,676,196,0,225,0,0
1,25,144,81,0,225,0,0
0,9,49,4,1,225,0,0
1,0,100,0,0,36,0,0
0,4,121,121,0,841,0,0
16,0,361,49,1,81,0,0
1,4,5476,0,0,100,0,0
4,1,4624,64,0,1089,0,0
1,49,729,1,0,81,0,0
1,64,0,0,0,49,0,0
0,169,225,9,0,9,0,0
1,0,1936,121,0,256,0,0
0,4,576,36,0,256,0,0
1,0,16,16,0,49,0,0
0,16,25,36,0,4,0,0
0,0,144,0,0,0,0,0
1,49,2116,81,0,9,0,0
16,16,2401,1,1,784,0,0
1,100,16,16,0,0,0,0
1,0,16,4,0,9,0,0
4,9,169,4,0,49,0,0
9,121,1849,0,0,49,0,0
0,0,6400,0,0,484,0,0
36,100,529,36,0,196,0,0
0,0,9216,1,1,256,0,0
0,1,11449,1,0,2401,0,0
0,36,1296,49,0,576,0,0
4,81,6241,9,0,144,0,0
1,4,729,0,0,529,0,0
0,25,1764,25,1,121,0,0
0,16,361,49,0,0,0,0
1,1,2304,49,0,121,0,0
4,1,2809,144,0,841,0,0
0,100,3364,16,0,36,0,0
16,0,15129,64,0,1296,0,0
9,25,16129,289,0,1444,0,0
9,9,3600,81,1,784,0,0
4,144,3249,36,0,1,0,0
1,4,1,4,0,16,0,0
1,9,625,25,0,9,0,0
4,4,361,0,0,64,0,0
1,64,529,0,0,144,0,0
0,64,1849,64,0,121,0,0
1,0,961,0,1,9,0,0
1,4,14161,36,0,441,0,0
9,0,17161,324,0,1156,0,0
0,4,2401,484,0,625,0,0
1,144,4624,25,0,9,0,0
0,121,144,0,0,25,0,0
0,0,256,169,0,16,0,0
9,121,225,16,0,0,0,0
16,4,2116,121,0,484,0,0
0,36,3721,400,1,1225,0,0
1,0,1681,0,0,9,0,0
4,16,13689,441,0,1369,0,0
16,0,19881,25,0,1849,0,0
1,121,4900,25,0,841,0,0
16,36,5776,16,1,0,0,0
0,576,841,625,0,196,1156,0
4,9,64,36,1,196,576,0
0,441,841,441,0,1156,529,0
0,576,1024,49,0,225,4225,0
1,0,484,25,0,529,2704,0
0,25,361,225,0,400,441,0
0,9,5476,64,0,625,7569,0
1,0,3969,4,0,289,7921,0
4,121,9604,4,0,36,2116,0
1,1,25281,169,0,225,12769,0
1,225,13689,81,0,1681,11449,0
0,9,1024,289,0,1369,3364,0
0,9,4225,9,0,64,784,0
0,196,3025,1521,1,289,1225,0
4,1,841,4,0,1225,289,0
0,256,1296,1296,0,324,16,0
0,4,576,9,0,2116,81,0
0,529,400,484,0,400,676,0
1,144,36,484,0,961,1156,0
16,3969,5476,441,0,256,625,0
4,144,64,2116,1,81,729,0
49,4624,1,100,0,0,1521,0
0,289,12321,961,0,361,3136,0
0,1,676,484,0,144,784,0
4,4,81,4,0,256,100,0
4,4,1089,1296,0,1681,16,0
9,16,729,25,0,1024,3364,0
9,1,4900,169,0,144,12996,0
9,36,3600,361,0,81,16,0
1,16,6400,49,0,484,8836,0
1,100,2500,144,1,121,8836,0
4,49,10816,64,1,1849,9216,0
0,16,400,16,1,1444,25,0
0,36,1764,36,0,100,625,0
0,4,1,0,0,361,324,0
1,16,1,400,0,81,1089,0
1,4,4356,196,0,324,4900,0
1,100,2916,225,1,1600,8649,0
1,81,5476,4,0,121,196,0
1,9,7744,36,0,784,5041,0
16,0,4096,121,0,400,5476,0
0,4,14641,169,1,841,15129,0
1,25,2601,289,0,2704,2500,0
1,25,4489,1,0,225,5184,0
0,25,3249,225,0,441,2704,0
1,4,1089,9,0,36,484,0
4,196,484,100,0,64,169,0
0,16,256,400,0,576,144,0
4,16,2601,81,0,64,25,0
1,0,1444,289,1,9,1225,0
4,1,1296,0,0,36,4356,0
9,9,1225,0,0,676,4225,0
0,16,4624,81,0,441,169,0
4,36,25,49,1,36,4,0
1,1,196,25,0,1024,1,0
1,25,361,64,0,169,576,0
0,4,2209,361,0,49,7396,0
1,25,2500,0,0,49,6561,0
9,121,3481,169,0,121,100,0
0,49,9409,64,0,1225,5776,0
1,144,3600,100,1,144,3481,0
9,1,8836,9,1,576,11449,0
1,36,1369,4,0,625,3249,0
4,49,361,25,0,169,144,0
4,1,1681,36,0,529,400,0
0,49,441,9,0,100,2401,0
0,1,2209,196,0,100,3481,0
0,36,6241,16,0,576,3721,0
1,1,1681,121,0,25,169,0
1,1,24025,4,4,1089,14641,0
9,1,23409,36,0,1849,21609,0
0,4,2025,289,1,676,2916,0
0,9,4489,1,0,64,1936,0
0,100,49,9,0,64,3481,0
4,16,1764,16,1,81,441,0
16,289,36,1,0,9,484,0
0,36,10816,64,0,361,5476,0
0,256,1156,36,0,400,900,0
1,4,100,225,1,196,1089,0
16,81,576,289,1,25,324,0
4,0,4,256,1,225,144,0
9,144,3364,9,0,256,3481,0
1,1,3844,9,0,676,9604,0
9,4,4624,9,0,49,2304,0
4,169,13924,64,1,900,17689,0
0,4,11881,361,0,900,11236,0
0,225,1369,16,0,961,441,0
0,25,4489,0,0,1,3600,0
121,4,144,64,0,64,900,0
0,0,676,81,0,169,49,0
36,9,324,196,0,1,49,0
0,16,6561,4,0,64,4225,0
16,64,7569,25,0,1369,8464,0
4,289,11664,81,0,0,4761,0
0,81,36100,25,0,3025,33489,0
0,100,1296,484,0,784,6241,0
4,121,3025,361,0,9,1225,0
0,100,676,9,0,16,2704,0
4,9,196,9,0,9,961,0
1,16,256,64,0,81,64,0
1,0,1,36,0,0,256,0
1,9,4900,4,0,64,2916,0
0,25,5329,100,0,441,10201,0
1,9,1521,400,0,256,1024,0
4,9,7921,81,0,361,9801,0
1,25,9604,289,0,1600,6241,0
0,1,784,225,0,576,3844,0
0,1,8100,36,0,196,576,0
1,64,324,16,0,4,64,0
0,0,484,4,0,49,729,0
4,36,196,169,0,121,729,0
16,49,3600,1,0,841,3025,0
0,81,6241,289,0,900,5184,0
0,4,3364,16,0,0,900,0
1,121,27889,16,0,1156,24336,0
36,4,21316,676,0,2209,30276,0
25,144,729,25,0,961,2500,0
9,16,5476,400,0,16,5476,0
16,1,5329,16,0,25,4761,0
1,289,1296,784,0,4,256,0
1,81,9,169,0,36,49,0
0,256,81,676,0,49,1089,0
0,961,196,484,0,16,1156,0
0,25,625,16,0,49,144,0
0,576,324,324,0,16,25,0
1,121,100,16,0,144,121,0
16,4,3969,36,1,441,4900,0
1,1,6889,100,0,784,7569,0
25,4,3249,0,0,225,784,0
4,4,20449,121,0,841,16129,0
1,0,14884,49,0,3481,19600,0
9,25,361,0,0,1225,5184,0
1,4,5776,9,1,256,729,0
0,1,2025,9,0,256,2916,0
64,100,100,9,0,36,576,0
16,4,1296,25,0,196,289,0
1,1,529,256,0,676,729,0
1,64,64,49,0,16,361,0
0,16,144,64,0,49,289,0
1,49,1156,121,1,1,900,0
0,36,225,4,0,36,484,0
1,36,2116,0,0,625,2500,0
0,25,49,144,0,576,961,0
1,121,25,1,0,16,4,0
0,1,144,1,0,256,64,0
1,36,9,25,1,4,1,0
0,16,1600,0,0,36,4900,0
4,25,4096,0,0,625,12996,0
16,25,2916,4,0,289,576,0
0,9,9801,4,0,529,12996,0
1,144,1681,0,0,676,5041,0
4,1,5041,81,0,676,9604,0
4,441,1681,1,0,529,3600,0
9,1,961,0,0,729,2116,0
1,9,49,0,0,100,4,0
64,841,4,9,0,169,900,0
1,1600,4225,49,0,1,961,0
4,3481,3136,25,1,1089,5329,0
49,4761,5625,121,0,49,625,0
49,169,17424,4,0,784,7744,0
100,1296,10201,49,0,2116,7569,0
0,361,64,289,0,784,1681,0
1,81,7569,9,0,256,8100,0
1,121,0,16,0,400,289,0
1,81,484,64,0,324,256,0
1,1,289,36,0,9,64,0
0,4,4096,4,0,81,3844,0
9,9,7396,25,0,729,4096,0
4,4,2500,4,0,0,4489,0
1,0,20164,9,0,729,19321,0
0,16,17161,361,0,1024,17689,0
25,25,1849,676,0,1369,2500,0
1,4,4096,196,0,25,2916,0
4,0,1600,256,1,225,1444,0
81,400,144,196,0,9,225,0
1,100,961,4,0,4,1936,0
121,121,324,289,0,25,3721,0
49,225,144,0,0,1,784,0
0,36,100,4,1,16,0,0
4,9,49,121,0,81,4,0
1,144,100,49,1,144,121,0
1,36,3136,0,0,144,1225,0
4,49,5329,0,0,1225,6241,0
0,81,2500,25,0,81,484,0
0,1,14884,121,0,324,11449,0
0,784,9801,484,0,784,10404,0
0,841,256,4,0,676,1225,0
1,1225,5041,400,1,25,2304,0
9,0,25,9,0,16,4,0
1,841,225,81,0,49,225,0
4,4,324,0,0,64,0,0
16,2916,1156,400,0,25,2500,0
0,64,5041,81,0,1156,7396,0
0,841,961,289,0,16,361,0
0,36,3844,4,1,729,3969,0
25,16,576,0,0,121,841,0
1,4,7569,121,0,900,11025,0
0,121,1600,289,1,676,5041,0
4,36,6561,64,0,169,2116,0
0,25,2704,169,1,784,2025,0
1,49,9,36,0,100,256,0
0,25,400,196,0,225,0,0
0,324,81,100,0,0,1,0
0,64,1,121,1,196,324,0
9,841,1225,4,0,4,400,0
9,529,2209,256,1,256,1600,0
4,1764,5184,144,0,1156,10000,0
4,1296,529,16,0,121,3136,0
0,9,256,0,1,1,49,0
1,121,121,144,0,4,576,0
0,0,0,81,0,0,121,0
0,100,4225,169,0,9,5476,0
9,1,4489,0,0,900,7396,0
4,64,5184,9,1,36,1936,0
25,49,16900,0,0,1225,13456,0
0,0,8649,121,0,1024,15876,0
9,121,625,169,0,361,5184,0
0,9,3481,64,0,25,2809,0
0,196,961,196,0,49,16,0
0,81,1764,196,0,0,2025,0
0,16,9,4,0,256,1521,0
1,100,2401,169,1,900,1024,0
4,1,4489,1,0,529,3249,0
1,1444,3600,169,1,0,676,0
36,3364,20736,81,0,441,15376,0
1,3600,17424,25,0,1521,15876,0
64,10404,784,676,0,1764,1296,0
9,625,4356,49,0,64,2025,0
9,1521,2500,121,1,36,2209,0
4,1,289,196,0,81,576,0
4,4,441,121,0,144,529,0
0,36,484,25,0,1,1764,0
1,64,144,36,0,169,196,0
1,0,25,64,0,9,169,0
1,64,100,16,0,0,121,0
0,9,81,81,0,49,64,0
9,16,1521,9,0,64,2809,0
4,16,5476,16,0,361,1936,0
16,576,1681,9,0,9,3136,0
0,121,7569,400,1,121,5329,0
0,484,2116,169,1,196,676,0
16,49,8464,49,0,1225,4761,0
1,25,1369,81,0,729,2704,0
9,16,8836,100,0,169,3844,0
4,81,3600,4,0,400,4489,0
4,16,0,36,0,49,169,0
0,100,324,1,1,4,64,0
0,1,64,0,0,1,64,0
0,1,1,9,0,16,36,0
0,36,4,4,0,0,225,0
0,9,196,64,0,25,81,0
1,4,1936,36,0,81,1369,0
1,144,6084,4,0,484,5184,0
0,169,1764,9,1,36,1369,0
1,64,15376,4,0,225,12544,0
4,49,7569,256,0,1849,10000,0
1,9,25,100,0,400,1024,0
0,0,5776,144,0,576,4900,0
0,25,1369,25,0,169,4489,0
0,16,0,100,0,25,25,0
4,4,36,100,0,0,49,0
0,25,64,25,0,0,9,0
1,36,4,361,0,9,1,0
4,81,1,100,0,196,289,0
1,0,1089,36,0,196,2116,0
4,25,2401,4,1,25,676,0
1,1,5041,16,0,441,2500,0
1,0,3600,100,0,1156,4489,0
4,1,3481,1,0,0,900,0
4,16,19600,25,0,1849,18769,0
1,9,21316,289,0,3600,25281,0
0,100,2401,289,0,1369,1444,0
0,225,5041,324,1,49,7569,0
0,144,1849,196,0,25,2025,0
0,100,784,121,1,0,16,0
9,25,1936,49,0,36,1296,0
4,0,49,1,0,1,324,0
9,36,144,1,1,144,64,0
9,324,100,0,1,16,400,0
0,361,144,16,1,100,1,0
25,961,16,144,1,16,100,0
16,484,4900,9,0,9,7056,0
1,25,5329,576,0,900,8100,0
9,49,3600,9,0,0,1849,0
0,225,13689,121,0,1521,15129,0
1,0,13689,289,0,1521,18225,0
0,81,2500,100,0,900,2809,0
9,4,5929,36,0,36,3600,0
0,4,5041,49,0,256,1849,0
0,49,4,196,0,81,225,0
4,64,361,64,1,36,64,0
1,169,1225,169,0,100,0,0
4,4,4,9,0,81,0,0
0,1,9,0,0,36,289,0
0,256,400,25,0,64,1089,0
1,36,441,0,1,25,36,0
16,36,4096,9,0,121,5625,0
1,961,4624,400,0,841,14161,0
4,4,3969,25,4,9,2916,0
1,676,21316,361,0,961,28900,0
4,36,18225,441,0,1369,15376,0
1,4,1296,0,0,576,1225,0
9,36,6889,25,0,0,1681,0
9,961,144,36,0,289,2209,0
0,36,49,9,0,4,1444,0
0,25,9,1,0,16,121,0
16,25,2116,4,0,36,25,0
1,1,784,1,0,225,841,0
4,361,0,169,0,9,36,0
0,9,0,49,1,1,784,0
9,1089,144,100,0,0,49,0
1,361,5041,64,0,324,7921,0
4,196,5476,196,1,400,5776,0
0,484,2809,121,0,25,1681,0
25,0,16384,121,0,1024,10201,0
1,64,12321,400,0,2916,12100,0
1,841,225,324,0,625,2209,0
4,2401,7225,841,0,529,3481,0
4,196,9,4,0,25,400,0
0,1,4,0,0,9,121,0
0,0,100,36,0,9,225,0
1,9,2809,36,0,81,5041,0
1,64,7569,0,0,576,5625,0
4,49,1296,49,0,0,2916,0
0,100,15625,16,0,1444,16129,0
1,289,10816,9,0,1296,7225,0
1,0,49,0,0,36,100,0
0,49,7921,49,0,361,7225,0
1,169,1225,1,0,0,169,0
0,25,676,36,0,225,529,0
1,64,361,36,0,121,2116,0
9,9,2704,121,0,121,485809,0
16,36,3025,49,0,900,423801,0
4,36,4356,0,0,0,421201,0
25,16,20736,9,0,2116,131044,0
4,4,18496,289,0,2916,37636,0
4,36,1225,36,0,784,3481,0
1,361,7225,9,1,25,2809,0
4,4,2209,4,0,25,5929,0
0,49,324,25,0,225,21904,0
0,4,1521,64,0,625,28900,0
1,81,196,121,0,36,20164,0
1,1,4,4,0,4,6561,0
1,9,324,36,0,49,9,0
4,100,361,49,0,324,4356,0
0,49,25,9,0,25,10609,0
9,169,3249,81,0,0,10404,0
1,121,6241,16,0,1521,4225,0
9,36,11664,36,1,4,144,0
4,49,32761,324,0,2209,1225,0
0,0,400,324,0,441,3844,0
0,0,3600,81,1,4,3600,0
4,25,676,0,0,81,1024,0
1,169,2209,36,1,36,1,0
4,16,529,16,0,100,784,0
1,25,256,100,0,144,1936,0
16,1,841,25,1,484,1681,0
4,49,6400,16,0,441,625,0
1,0,1369,25,0,0,0,0
4,25,19044,289,0,361,484,0
4,16,15376,196,0,1849,1156,0
0,0,1024,16,0,1156,1024,0
4,0,6561,1,0,64,324,0
1,36,4900,25,0,196,1,0
9,0,144,9,0,441,324,0
4,4,81,9,0,4,784,0
16,1,25,4,0,0,625,0
16,1,36,0,1,121,225,0
4,36,441,4,0,16,0,0
4,9,529,25,0,36,196,0
1,81,4,100,1,484,484,0
0,16,1849,0,0,625,361,0
9,4,4225,196,0,144,144,0
0,9,3969,1,0,16,0,0
25,36,21316,16,0,400,121,0
4,0,12544,169,0,1936,256,0
9,9,361,9,1,1849,225,0
4,81,7225,64,0,100,81,0
0,0,4624,4,0,324,0,0
1,81,0,81,1,81,64,0
0,1,0,16,0,1,169,0
0,36,400,49,0,64,144,0
0,0,441,36,1,36,36,0
1,16,441,361,0,400,0,0
4,121,144,16,0,100,36,0
1,16,0,36,0,16,100,0
1,169,2809,289,0,484,81,0
16,9,3969,9,0,361,36,0
0,25,3844,49,0,49,0,0
9,4,17424,25,0,784,25,0
1,0,11664,676,0,1444,49,0
0,100,441,441,1,961,49,0
